0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,41.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,41.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,41.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,41.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,41.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,41.000000,0.000000,0.000000,
0.000000,0.000000,27.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,27.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,27.000000,55.000000,0.000000,0.000000,
0.000000,0.000000,27.000000,41.000000,0.000000,0.000000,
0.000000,0.000000,27.000000,41.000000,0.000000,0.000000,
0.000000,0.000000,27.000000,41.000000,0.000000,0.000000,
0.000000,0.000000,27.000000,41.000000,0.000000,0.000000,
0.000000,0.000000,27.000000,41.000000,0.000000,0.000000,
0.000000,0.000000,27.000000,54.000000,0.000000,0.000000,
0.000000,0.000000,27.000000,55.000000,0.000000,0.000000,
0.000000,0.000000,27.000000,55.000000,0.000000,0.000000,
0.000000,0.000000,27.000000,55.000000,0.000000,0.000000,
0.000000,0.000000,27.000000,55.000000,0.000000,0.000000,
0.000000,0.000000,27.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,27.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,27.000000,41.000000,0.000000,0.000000,
0.000000,0.000000,27.000000,41.000000,0.000000,0.000000,
0.000000,0.000000,27.000000,41.000000,0.000000,0.000000,
0.000000,0.000000,27.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,27.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,27.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,27.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,27.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,27.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,27.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,27.000000,41.000000,0.000000,0.000000,
0.000000,0.000000,24.000000,41.000000,0.000000,0.000000,
0.000000,0.000000,24.000000,41.000000,0.000000,171.000000,
0.000000,0.000000,24.000000,0.000000,146.000000,171.000000,
0.000000,0.000000,24.000000,0.000000,146.000000,171.000000,
0.000000,0.000000,24.000000,0.000000,146.000000,171.000000,
0.000000,0.000000,24.000000,0.000000,146.000000,0.000000,
0.000000,0.000000,24.000000,0.000000,146.000000,0.000000,
0.000000,0.000000,24.000000,41.000000,146.000000,0.000000,
0.000000,0.000000,24.000000,41.000000,146.000000,0.000000,
0.000000,0.000000,24.000000,41.000000,146.000000,0.000000,
0.000000,0.000000,24.000000,41.000000,146.000000,0.000000,
0.000000,0.000000,24.000000,41.000000,0.000000,0.000000,
0.000000,0.000000,25.000000,41.000000,0.000000,0.000000,
0.000000,0.000000,24.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,36.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,24.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,36.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,36.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,37.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,37.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,37.000000,0.000000,0.000000,0.000000,
0.000000,11.000000,37.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,36.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,36.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,23.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,23.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,36.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,23.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,23.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,36.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,37.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,37.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,36.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,36.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,37.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,37.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,36.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,37.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,37.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,36.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,37.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,36.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,37.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,36.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,36.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,36.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,37.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,37.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,36.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,37.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,37.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,37.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,36.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,36.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,36.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,36.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,36.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,36.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,36.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,36.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,36.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,37.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,37.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,37.000000,0.000000,0.000000,0.000000,
0.000000,11.000000,37.000000,0.000000,0.000000,0.000000,
